X,Y,code,nom
4.21547766969819,49.0432209076667,51003,Aigny
4.12215689930867,49.0020799262069,51018,Athis
4.21032146363117,48.998975199878,51023,Aulnay-sur-Marne
3.91335630992118,48.9961743432954,51142,Chavot-Courcourt
4.15343067885839,49.0041859073654,51150,Cherville
4.21543720202507,49.0697550393871,51301,Isse
3.92108911982396,49.0548650786109,51344,Mardeuil
4.30093733723975,49.134544324991,51389,Mourmelon-le-Petit
4.04075453440093,49.0106443314073,51413,Oiry
3.9526940510595,49.018770811223,51431,Pierry
3.90055021827399,49.0131506156773,51643,Vinay
3.966418528815,49.053709580751,51663,Magenta
5.11106162600483,48.4325340293558,52250,Joinville
5.13090872886571,48.4218095521494,52442,Rupt
5.88082927822207,49.3376007897035,54015,Anderny
5.89402410848613,49.3637590724192,54029,Audun-le-Roman
5.73579319018424,49.3245102616409,54033,Avillers
5.91653647338922,49.3888253696885,54069,Beuvillers
5.83704179965081,49.3283347203366,54084,Mont-Bonvillers
5.87965391517683,49.4374840398889,54096,Bréhain-la-Ville
5.92124524656948,49.4331155632408,54149,Crusnes
5.76865601072311,49.3301847682679,54169,Domprix
5.89554514264701,49.4174947138543,54181,Errouville
5.80369532254938,49.3886456474129,54282,Joppécourt
5.77989702535002,49.2882691245241,54284,Joudreville
5.80781397668783,49.3180258710943,54295,Landres
5.84813358609059,49.3039740487578,54334,Mairy-Mainville
5.86652045649469,49.3593502728232,54337,Malavillers
5.76094222898214,49.3855304481319,54362,Mercy-le-Bas
5.82801200550153,49.3697598784202,54363,Mercy-le-Haut
5.83474191713217,49.3449898238646,54394,Murville
5.7860098540855,49.3061898754993,54425,Piennes
5.80069841015285,49.3475706153278,54436,Preutin-Higny
5.92898377672342,49.3532948878362,54491,Sancy
5.87997479502192,49.3945903619117,54504,Serrouville
5.92696219448239,48.4138552468339,54531,Tramont-Saint-André
5.939688967953,49.3214255257659,54533,Trieux
5.8902737317047,49.30988025475,54536,Tucquegnieux
5.76313517741923,49.3592543214705,54598,Xivry-Circourt
5.74306364184633,49.2939301827646,55063,Bouligny
-3.46103677356309,47.636735204347,56069,Groix
-2.68788638526682,47.5780590432461,56084,Hézo
-2.85359801878274,47.5854293236431,56087,Île-aux-Moines
-2.80264636972445,47.5914903852474,56088,Île-d'Arz
-2.73033659200982,47.6232096879046,56243,Séné
-2.63635986758341,47.5718349104279,56248,Surzur
-2.59058601451355,47.604964396652,56259,Trinité-Surzur
-2.75526443297711,47.6574297207353,56260,Vannes
-2.94392203744831,47.6374807747653,56262,Bono
7.16441108608612,48.8193556463094,57635,Schalbach
-0.643421931026924,43.2320790326004,64551,Verdets
0.36570775945343,42.9116902987982,65354,Pailhac
0.402437251535094,42.8865707025693,65379,Ris
7.67845255468539,48.7930141828625,67035,Berstheim
7.51598404297145,48.7922339983622,67153,Geiswiller-Zœbersdorf
7.65233560019786,48.7542147047672,67301,Mommenheim
7.6333204770003,48.8205648905403,67304,Morschwiller
7.70798071992797,48.7960499443373,67540,Wintershouse
0.445216900058637,48.0198494615366,72341,Soulitré
0.906622400708393,43.9120150956956,82107,Maumusson
0.448078457197381,46.7255749510818,86019,Beaumont Saint-Cyr
0.459641182289666,46.6044507566901,86028,Bignoux
0.605076868671911,46.6127194724309,86031,Bonnes
0.532500092885767,46.6441048116129,86058,Chapelle-Moulière
0.669408574124835,46.5525199047548,86070,Chauvigny
0.437003315075771,46.6984958957323,86095,Dissay
0.578480379443523,46.5655645913518,86114,Jardres
0.530003335406967,46.5956247907062,86124,Lavoux
0.530084076351066,46.6193301389907,86135,Liniers
0.575423793713601,46.5418747307348,86198,Pouillé
0.743366454823167,46.6468395785436,86202,Puye
0.494626383495697,46.5542158528823,86226,Saint-Julien-l'Ars
0.701119435156913,46.617949515785,86239,Sainte-Radégonde
0.48103342312527,46.5269052275967,86256,Savigny-Lévescault
0.462905338960441,46.5733503158622,86261,Sèvres-Anxaumont
0.557906535101002,46.5135507979524,86268,Tercé
6.60971185149741,48.0304546908491,88415,Saint-Étienne-lès-Remiremont
6.56456825319902,48.0421251769422,88429,Saint-Nabord
5.8931582480585,48.3313159855042,88431,Saint-Paul
5.5804443261383,45.7009147814195,01338,Groslée-Saint-Benoit
4.68584894393559,49.4192906983808,08490,Vouziers
4.4736885662445,48.1751995416094,10045,Beurey
3.83270433199131,48.3302960195182,10125,Dierrey-Saint-Pierre
4.52180801757106,48.1840652284511,10205,Longpré-le-Sec
4.55241191295899,48.2100955415019,10252,Montmartin-le-Haut
4.51439748431955,48.2139045770395,10310,Puits-et-Nuisement
5.44838093768262,43.2939658131573,13055,Marseille
-0.675965925185915,48.9908009934394,14027,Monts d'Aunay
-0.727834229445711,46.0458146336288,17457,Devise
1.30782414978112,45.4279892192577,19254,Ségur-le-Château
0.597785681539883,45.181079617211,24010,Annesse-et-Beaulieu
0.772041200323382,45.1384307625308,24053,Boulazac Isle Manoire
0.605377861511667,45.0473894981704,24061,Bourrou
0.677964647056434,45.0919102243323,24094,Chalagnac
0.66664198521744,45.0719359958976,24146,Creyssensac-et-Pissot
0.859415776572928,45.071090067144,24156,Douze
0.731370137273638,45.0943053436299,24160,Église-Neuve-de-Vergt
0.849235612093398,45.2066795883495,24162,Escoire
0.82725365265783,45.0517455836117,24220,Lacropte
0.589867802563829,45.0834142795248,24251,Manzac-sur-Vern
0.554294073530513,45.2201205117012,24266,Mensignac
0.714688872502392,45.1935296147486,24322,Périgueux
0.613703090251288,45.1598291228682,24350,Razac-sur-l'Isle
0.959936544608708,45.0491899753709,24356,Rouffignac-Saint-Cernin-de-Reilhac
0.897144591468283,45.1183893539174,24390,Saint-Crépin-d'Auberoche
0.905576936804932,45.0687397357445,24421,Saint-Geyrac
0.501417263426225,45.0140204281457,24422,Saint-Hilaire-d'Estissac
0.651871571018126,45.0186300283746,24459,Saint-Maime-de-Péreyrol
0.633360075918056,45.0793006323765,24480,Saint-Paul-de-Serre
0.865405960137656,45.1145693929243,24484,Saint-Pierre-de-Chignac
0.784293106027614,45.032114726649,24518,Salon
0.870923722996951,45.2365891615808,24521,Sarliac-sur-l'Isle
0.909618936369009,45.2812610831548,24527,Savignac-les-Églises
0.707553739990985,45.0440909037377,24571,Vergt
0.566825790088685,45.0308405070156,24581,Villamblard
4.91138141089014,44.7913301767527,26007,Ambonil
5.05829660445032,45.0721301629082,26218,Mours-Saint-Eusèbe
5.0240423160675,45.0610557964957,26281,Romans-sur-Isère
0.719108900701213,49.1406394499095,27425,Nassandres sur Risle
9.17170133096133,41.4368401034317,2A041,Bonifacio
9.06213954509241,41.836139206862,2A186,Olivese
9.36593003610075,42.6818401317572,2B029,Barbaggio
9.42127785487994,42.6857902744257,2B033,Bastia
9.34160004930188,42.3897700322907,2B052,Campana
9.35627677800263,42.4949899364801,2B054,Campile
9.36013781498218,42.3550897597122,2B063,Carcheto-Brustico
9.38235618375269,42.3553352954142,2B067,Carpineto
9.37262712506591,42.4463798231973,2B069,Casabianca
9.42539133801942,42.4375801825683,2B072,Casalta
9.50102409018477,42.4714448521167,2B077,Castellare-di-Casinca
9.35244921733145,42.4081607359819,2B101,Croce
9.36889239477763,42.7307356986753,2B109,Farinole
9.37680740686613,42.4207753186483,2B113,Ficaja
9.42592187231678,42.4765592648591,2B145,Loreto-di-Casinca
9.40577130814728,42.3819300536792,2B164,Monacia-d'Orezza
9.10676062840067,42.6038046886313,2B180,Novella
9.32206141312895,42.6448048343123,2B185,Oletta
9.37677882838262,42.6099591000631,2B188,Olmeta-di-Tuda
9.05529664477414,42.6360505567161,2B199,Palasca
9.42306629448808,42.3651798976795,2B202,Parata
9.49410212024084,42.4575195836258,2B207,Penta-di-Casinca
9.34090475295672,42.3568145902164,2B221,Piedipartino
9.34102513094609,42.375430288295,2B222,Pie-d'Orezza
9.1822641851413,42.5424554124771,2B223,Pietralba
9.36026070277169,42.6552949596397,2B239,Poggio-d'Oletta
9.40870996681572,42.509229204249,2B250,Prunelli-di-Casacconi
9.34153875854809,42.4282996609096,2B255,Quercitello
9.37639485523746,42.5810245063963,2B265,Rutali
9.40277932913288,42.4226949055636,2B273,Scata
9.41546927166394,42.4512291782212,2B280,Silvareccio
9.48910984691921,42.4812710352422,2B286,Sorbo-Ocagnano
9.41916579772435,42.4041600047958,2B297,San-Damiano
9.42320877220414,42.417489882691,2B299,San-Gavino-d'Ampugnani
9.14647809909701,42.6503446630191,2B301,San-Gavino-di-Tenda
9.50931225311674,42.383495098724,2B307,Santa-Lucia-di-Moriani
9.14353451425939,42.6256840685236,2B332,Urtaca
9.33418756908963,42.6001256587413,2B333,Vallecalle
9.37259866241881,42.3942259284669,2B344,Verdèse
9.46681362971954,42.5118093011579,2B346,Vescovato
9.34750782305777,42.524605946605,2B355,Volpajola
-0.127933387846275,44.5543652456484,33106,Castets et Castillon
0.314369182976378,47.3035604737376,37232,Coteaux-sur-Loire
-1.91384468785351,47.1555655263582,44005,Chaumes-en-Retz
-0.668397243766752,47.5526791019809,49200,Longuenée-en-Anjou
-0.657036247720934,47.3132409122916,49292,Val-du-Layon
-0.812892827797369,47.5891661210867,49367,Erdre-en-Anjou
-1.39218899784408,49.3797256158893,50400,Picauville
-1.25678976456771,49.1753509399814,50431,Remilly Les Marais
-0.967437922018314,49.0931405061118,50492,Saint-Jean-d'Elle
-1.28745445073726,48.7515741392918,50535,Parc
-1.44386178570282,48.7450296650971,50565,Sartilly-Baie-Bocage
4.00799196261586,48.9722505650451,51029,Avize
3.85159794225165,48.9838394816963,51093,Brugny-Vaudancourt
4.00463074486208,49.0140992295542,51153,Chouilly
4.18152917991578,49.0470897437508,51161,Condé-sur-Marne
3.95806171490533,49.0395460164678,51230,Épernay
4.08951668528146,48.9860749025534,51302,Istres-et-Bury
4.29568098965825,48.9750908433355,51483,Saint-Gibrien
-0.573355565313603,48.1243004691771,53161,Montsûrs-Saint-Céneré
5.97108574843891,48.3807354493136,54068,Beuvezin
-2.42251051096508,47.8686252016279,56197,Val d'Oust
2.44462638852057,50.7786056821987,59054,Bavinchove
3.20955084792986,50.6109353187889,59146,Chéreng
2.58281551062112,50.8825354154228,59318,Houtkerque
2.65504113910732,50.7155292811014,59399,Merris
2.63621360295646,50.6456859765499,59400,Merville
2.66503022744834,50.6646248563197,59423,Neuf-Berquin
2.45267567884202,50.709700745486,59568,Sercus
2.42031021808883,50.9365542795838,59570,Socx
2.44782182094563,50.7528141323695,59577,Staple
2.30020759737315,50.8370742019552,59628,Volckerinckhove
2.43929188256982,50.8172854723699,59655,Wemaers-Cappel
2.55851648514029,50.8489898947229,59662,Winnezeele
2.50247240976584,50.5348250467846,62023,Allouagne
2.31106702805374,50.7392608403622,62040,Arques
2.50395902166265,50.5895147722985,62190,Busnes
2.36488086856066,50.2795551628931,62208,Canettemont
2.77043294702337,50.1576443190876,62248,Courcelles-le-Comte
2.54487932664193,50.5916205250661,62713,Robecq
2.36402168814227,50.4912401301252,62732,Sachin
0.381504293600753,42.9427160124597,65122,Camous
0.210642898318387,43.2605356151013,65298,Marquerie
4.82970880360743,45.7572853134616,69123,Lyon
4.82715381058452,45.5396009522275,69235,Saint-Romain-en-Gal
4.16667541865831,46.1994197813719,71393,Saint-Bonnet-de-Cray
4.1842480035785,46.2829548968471,71399,Saint-Christophe-en-Brionnais
4.13470405909252,46.2489145177727,71434,Saint-Julien-de-Jonzy
4.10900714018396,46.3113601332541,71500,Sarry
4.22510645993556,46.268120525159,71561,Vauban
1.13716840366564,49.7103598666226,76034,Auffay
1.09642678284294,49.7352906884177,76360,Heugleville-sur-Scie
1.15756094253404,49.6855248736327,76449,Montreuil-en-Caux
1.1047216742309,49.7021839793085,76574,Saint-Denis-sur-Scie
2.60900726017639,49.0714006438838,77322,Moussy-le-Neuf
2.62346379333533,49.0481758981547,77323,Moussy-le-Vieux
-0.417007336623971,46.9720053346475,79013,Argentonnay
2.84949275884161,49.8652401822023,80090,Berny-en-Santerre
5.94076860435881,48.3638042425886,88278,Maconcourt
5.94943132048532,48.3451395505393,88433,Saint-Prancher
5.93960347449248,48.380369538212,88504,Vicherey
3.64238172895998,47.6632847984995,89030,Bazarnes
3.7219884556836,47.8153394507454,89034,Beine
3.72585033290715,47.6222454080576,89040,Bessy-sur-Cure
3.8431555679944,47.9228896940252,89062,Carisey
3.78327243246257,47.8061196409654,89068,Chablis
3.76764526376358,47.8445310005094,89081,Chapelle-Vaupelteigne
3.82738180528628,47.7801695125118,89104,Chichée
3.75253102193346,47.7781993681857,89123,Courgis
3.69976733670156,47.6719050342247,89130,Deux Rivières
3.8149730368567,47.8434050958847,89175,Fontenay-près-Chablis
3.84561124451497,47.7184655762904,89224,Lichères-près-Aigremont
3.72635652746957,47.8613950583966,89226,Lignorelles
3.74681287428796,47.9212906177687,89227,Ligny-le-Châtel
3.76005932068753,47.636233868037,89233,Lucy-sur-Cure
3.58131102859071,47.5788140193202,89238,Mailly-le-Château
3.79550290649654,47.8673105985131,89242,Maligny
3.82173664225986,47.9005797031278,89250,Méré
3.72480140644963,47.9043456919564,89307,Pontigny
3.67761604143002,47.6388360125393,89314,Prégilbert
3.78713780428705,47.7524298622113,89315,Préhy
3.66763657730935,47.8973648948184,89328,Rouvray
3.77380409456687,47.7296695326258,89341,Saint-Cyr-les-Colons
3.68889990691962,47.6197649785121,89394,Sery
3.64250291812462,47.6291907798991,89424,Trucy-sur-Yonne
3.78624182374833,47.9130554925791,89430,Varennes
3.69270186566835,47.9000256442431,89437,Venouse
3.77933544493298,47.669309550503,89441,Vermenton
3.75015687172024,47.8635052533556,89477,Villy
2.04474479965029,48.4774390194799,91247,Forêt-le-Roi
2.42177099675808,48.7236694431534,94001,Ablon-sur-Seine
2.40699604872148,48.8229945594582,94018,Charenton-le-Pont
2.53530272728403,48.7953099495312,94019,Chennevières-sur-Marne
2.41700056834127,48.7629089974941,94022,Choisy-le-Roi
2.38777871308396,48.8132951684852,94041,Ivry-sur-Seine
2.43675386727404,48.8014092113883,94046,Maisons-Alfort
2.55136337683007,48.7759003413138,94053,Noiseau
2.38726464547353,48.7402643581422,94054,Orly
2.5455800591423,48.7873298917358,94055,Ormesson-sur-Marne
2.57513063684833,48.808305718794,94059,Plessis-Trévise
2.57570725422554,48.7771247789146,94060,Queue-en-Brie
2.49637167755215,48.8006848945607,94068,Saint-Maur-des-Fossés
2.42856911437763,48.818735505323,94069,Saint-Maurice
2.46348329810115,48.7501108438798,94074,Valenton
2.41489243354834,48.7312754729522,94077,Villeneuve-le-Roi
2.45123848830263,48.7387608169242,94078,Villeneuve-Saint-Georges
2.39858508666082,48.7890046036627,94081,Vitry-sur-Seine
4.8815789096625,49.6143759184839,08115,Chémery-Chéhéry
2.98230640779835,44.9361853507264,15142,Neuvéglise-sur-Truyère
0.319112286909089,45.7763508380359,16003,Agris
0.345757292839067,45.6987602685459,16067,Bunzac
0.353835079137551,45.6461402364385,16093,Chazelles
0.278920799093558,45.8134640640667,16107,Coulgens
0.470648807186939,45.5920704591345,16137,Feuillade
0.408033538651374,45.5835197491392,16158,Grassac
0.433144326948223,45.7314747452461,16209,Marillac-le-Franc
0.445622059965976,45.6154447394094,16211,Marthon
0.349733409897581,45.675014656217,16269,Pranzac
0.394773981405609,45.7010795412314,16274,Rancogne
0.365684008543256,45.765615782077,16280,Rivières
0.393415335210694,45.7387495441241,16281,Rochefoucauld
0.310841656249523,45.7981407159995,16282,Rochette
-0.291322411094912,45.5419557328872,16342,Saint-Palais-du-Né
0.344083881247073,45.7276549468805,16344,Saint-Projet-Saint-Constant
0.441259602146715,45.6948397182957,16353,Saint-Sornin
0.423985049140004,45.7710597219419,16379,Taponnat-Fleurignac
0.411826431819901,45.6727795886363,16406,Vilhonneur
0.447560497112107,45.6592653777497,16421,Vouthon
0.472436951239436,45.7316544238079,16425,Yvrac-et-Malleyrand
-0.509656495402244,45.551229665511,17027,Avy
-0.48243886049756,45.568139851691,17047,Biron
-0.509284437742642,45.5989644282679,17056,Bougneau
-0.457021747223149,45.6674700917893,17069,Brives-sur-Charente
-0.392007079573824,45.6102104203048,17076,Celles
-0.462795565438978,45.547006100618,17078,Chadenac
-0.644872016405014,45.5088291677245,17084,Champagnolles
-0.31031379833797,45.5616445537977,17106,Cierzac
-0.433880119950895,45.6084704954377,17122,Coulonges
-0.446159326214188,45.5927559519508,17145,Échebrune
-0.52552003445095,45.5321408265176,17159,Fléac-sur-Seugne
-0.344590373177069,45.5616459193387,17175,Germignac
-0.631179868918536,45.5414494780311,17178,Givrezac
-0.392433619474355,45.5918397579089,17209,Lonzac
-0.469530469464384,45.4671140609035,17215,Lussac
-0.587000189147097,45.5577303133928,17227,Mazerolles
-0.465647842135968,45.6359798092158,17273,Pérignac
-0.559561978096451,45.5768952367027,17283,Pons
-0.57032251790673,45.6163492323461,17354,Saint-Léger
-0.376948763872827,45.5757698596967,17364,Saint-Martial-sur-Né
-0.597313134351397,45.5367292628961,17388,Saint-Quantin-de-Rançanne
-0.515102984459624,45.6221894190164,17398,Saint-Seurin-de-Palenne
-0.420490298994557,45.6697355569716,17418,Salignac-sur-Charente
1.940395283333,45.1171046373203,19010,Argentat-sur-Dordogne
0.440428607315623,44.9342645435297,24233,Laveyssière
6.26192748198262,47.167435724514,25222,Étalans
6.11141060087684,46.9664508221535,25334,Levier
0.785745105836079,49.2912796299358,27089,Thénouville
0.952392674508659,48.8824692631712,27157,Marbois
1.06453668845189,48.8681809848023,27198,Mesnils-sur-Iton
0.874063713486825,48.7662195520664,27679,Verneuil d'Avre et d'Iton
1.27853213319568,48.2070698996489,28127,Dangeau
1.94715904691934,48.3460198823939,28183,Gommerville
1.63282573566734,46.8099396643118,36202,Saint-Maur
5.53829826817019,46.7652757692542,39017,Arlay
5.49500736198112,46.3138498702259,39018,Aromas
5.53060013624978,46.5820156779427,39021,Chailleuse
5.80498004175497,46.413715249561,39491,Coteaux du Lizon
1.55613800946959,44.491375118856,46268,Saint Géry-Vers
3.7018565237461,44.5108000367157,48027,Mont Lozère et Goulet
3.43798626770198,44.3635105500261,48146,Gorges du Tarn Causses
-0.442195386927924,47.3390006180763,49050,Brissac Loire Aubance
-0.267413008826766,47.3423606758437,49261,Gennes-Val-de-Loire
-0.380768370469953,48.5689604969551,61168,Ferté Macé
-0.420173238121231,48.5716552899649,61483,Bagnoles de l'Orne Normandie
2.28175458770599,50.5579350007803,62336,Fléchin
4.69291348479602,45.5895792934975,69179,Beauvallon
-0.258229172254609,46.3240300134635,79004,Aigonnay
-0.051780419604884,46.0919147255965,79011,Ardilleux
-0.207980558495941,46.08919556163,79015,Asnières-en-Poitou
-0.151145522516645,46.0393395717909,79018,Aubigné
-0.110535457611975,46.0823644346004,79027,Bataille
-0.173584661310374,46.2827659532603,79030,Beaussais-Vitré
-0.014474872284039,46.0913251435634,79045,Bouin
-0.324750633489265,46.1245947249681,79055,Brieuil-sur-Chizé
-0.210608615376851,46.1417250426991,79057,Brioux-sur-Boutonne
0.089329241317522,46.2008697771579,79060,Caunay
-0.219635292472918,46.239879178973,79061,Celles-sur-Belle
-0.075574138680585,46.2017998091068,79064,Chail
0.046392758124208,46.1380908847508,79074,Chapelle-Pouilloux
-0.079071783920583,46.1156509688845,79083,Chef-Boutonne
-0.014539694029943,46.330680036142,79084,Chenay
-0.171465271432546,46.1159443763025,79085,Chérigné
-0.046950206918163,46.2913196861959,79087,Chey
-0.351712947611242,46.1106490386287,79090,Chizé
0.026668162153744,46.1854398697859,79095,Clussais-la-Pommeraie
-0.149162525044893,46.308960682518,79098,Couarde
-0.081234495113403,45.9968108819986,79106,Couture-d'Argenson
-0.135426148730544,46.0805847647322,79107,Crézières
-0.258420112388289,46.0790793212534,79111,Ensigné
-0.076088111591317,46.3350400659933,79115,Exoudun
-0.138565322875672,46.1132101445095,79122,Fontenille-Saint-Martin-d'Entraigues
-0.372385214331547,46.1689954313643,79126,Fosses
-0.295559053672662,46.3255100655191,79129,Fressines
-0.046922652297125,46.1482744405439,79136,Alloinay
0.011621261592218,46.0864051488794,79140,Hanc
-0.225598362981487,46.1111844141602,79142,Juillé
-0.01431950758258,46.2695300463243,79148,Lezay
0.173394298720829,46.135889041979,79150,Limalonges
0.064317398069666,46.1059545637997,79152,Lorigné
-0.081180773587336,46.0764705572774,79153,Loubigné
-0.073290617750821,46.04417542132,79154,Loubillé
-0.149039850810717,46.1357556798707,79158,Luché-sur-Brioux
-0.167575140816973,46.1442393163335,79160,Lusseray
0.074099659246549,46.156354895661,79163,Mairé-Levescault
-0.047837361807306,46.18517485661,79164,Maisonnay
-0.187373760418679,46.1848855639867,79173,Mazières-sur-Béronne
-0.138782639000596,46.2325241973075,79174,Melle
0.00438472432929,46.1321655304113,79175,Melleran
0.111270836463093,46.2588704457149,79177,Messé
0.166551415917553,46.0999148815652,79180,Montalembert
-0.116445564084037,46.3516002006245,79184,Mothe-Saint-Héray
-0.268992634889451,46.2863497034031,79185,Mougon-Thorigné
-0.178511653953761,46.0722953184163,79198,Paizay-le-Chapt
-0.162783603087303,46.1693705372474,79199,Paizay-le-Tort
-0.244974850460102,46.1862406215504,79204,Périgné
0.067319136262397,46.2283304447581,79205,Pers
0.034808028135704,46.0800251766097,79211,Pioussay
0.130425966102596,46.1633250516836,79212,Pliboux
-0.112830567615378,46.1986250041614,79214,Pouffonds
-0.20405914152872,46.3196091224318,79217,Prailles
0.115925074290277,46.3025407950275,79230,Rom
-0.283309456278881,46.2468851514696,79240,Sainte-Blandine
